client_id,birth_number,district_id,sex,age,age_range
4148,685208,64,woman,68,7
4149,790307,1,man,79,8
4150,775810,1,woman,77,8
4151,265717,73,woman,26,3
4152,270607,73,man,27,3
4153,560412,32,man,56,6
4154,536025,32,woman,53,6
4155,230513,1,man,23,3
4156,626102,5,woman,62,7
4157,720509,1,man,72,8
4158,205710,35,woman,20,3
4159,131206,35,man,13,2
4160,695627,16,woman,69,7
4161,725909,22,woman,72,8
4163,510607,4,man,51,6
4164,246022,45,woman,24,3
4165,550313,53,man,55,6
4166,470226,1,man,47,5
4167,495531,6,woman,49,5
4169,805219,58,woman,80,9
4170,830827,58,man,83,9
4171,800518,1,man,80,9
4172,455429,1,woman,45,5
4173,785604,52,woman,78,8
4174,270211,63,man,27,3
4175,655106,13,woman,65,7
4176,220831,32,man,22,3
4177,351225,34,man,35,4
4178,260831,32,man,26,3
4179,200729,54,man,20,3
4180,320617,63,man,32,4
4181,645515,76,woman,64,7
4182,410623,16,man,41,5
4183,406113,16,woman,40,5
4184,755426,8,woman,75,8
4185,645423,51,woman,64,7
4186,781014,38,man,78,8
4187,675828,25,woman,67,7
4188,760817,1,man,76,8
4189,411207,64,man,41,5
4190,421117,17,man,42,5
4191,575106,32,woman,57,6
4192,311121,72,man,31,4
4193,375228,8,woman,37,4
4194,405103,63,woman,40,5
4195,450730,63,man,45,5
4196,515116,55,woman,51,6
4198,546017,23,woman,54,6
4199,611219,23,man,61,7
4201,770719,3,man,77,8
4202,705520,3,woman,70,8
4203,675108,1,woman,67,7
4204,600603,1,man,60,7
4205,350205,30,man,35,4
4206,421009,22,man,42,5
4207,380302,70,man,38,4
4209,335223,70,woman,33,4
4210,790915,40,man,79,8
4211,735417,22,woman,73,8
4212,450527,53,man,45,5
4213,255627,64,woman,25,3
4214,210703,64,man,21,3
4215,525608,49,woman,52,6
4217,515625,9,woman,51,6
4218,396006,48,woman,39,4
4219,445104,51,woman,44,5
4220,630915,33,man,63,7
4221,415926,63,woman,41,5
4222,280816,60,man,28,3
4223,700530,54,man,70,8
4224,775403,42,woman,77,8
4225,770808,76,man,77,8
4226,570408,31,man,57,6
4227,636224,51,woman,63,7
4229,611005,36,man,61,7
4230,616111,74,woman,61,7
4231,595808,1,woman,59,6
4232,710215,70,man,71,8
4233,380215,46,man,38,4
4234,726108,70,woman,72,8
4235,756115,9,woman,75,8
4236,625117,42,woman,62,7
4237,235731,16,woman,23,3
4238,715426,41,woman,71,8
4239,201211,70,man,20,3
4240,606021,46,woman,60,7
4241,505330,20,woman,50,6
4242,540427,20,man,54,6
4243,580126,7,man,58,6
4244,225812,68,woman,22,3
4245,190923,68,man,19,2
4246,805909,36,woman,80,9
4247,755116,26,woman,75,8
4248,755507,9,woman,75,8
4249,770521,52,man,77,8
4250,615906,72,woman,61,7
4251,600426,44,man,60,7
4252,535528,44,woman,53,6
4253,365519,16,woman,36,4
4254,720305,65,man,72,8
4255,255628,66,woman,25,3
4256,570329,70,man,57,6
4257,685629,1,woman,68,7
4258,665511,44,woman,66,7
4259,495616,10,woman,49,5
4260,670601,12,man,67,7
4261,245804,34,woman,24,3
4262,255424,59,woman,25,3
4263,725626,73,woman,72,8
4264,715621,74,woman,71,8
4265,780119,59,man,78,8
4266,745126,1,woman,74,8
4267,365421,24,woman,36,4
4268,280611,24,man,28,3
4269,555907,45,woman,55,6
4270,725205,58,woman,72,8
4271,640723,58,man,64,7
4272,785830,42,woman,78,8
4273,766129,18,woman,76,8
4274,375524,70,woman,37,4
4275,575626,49,woman,57,6
4276,735805,74,woman,73,8
4277,791105,74,man,79,8
4278,491118,33,man,49,5
4279,491013,51,man,49,5
4280,445108,55,woman,44,5
4281,310413,54,man,31,4
4282,320609,3,man,32,4
4283,240905,27,man,24,3
4284,461126,68,man,46,5
4285,456228,68,woman,45,5
4286,655928,6,woman,65,7
4287,536007,62,woman,53,6
4288,465308,70,woman,46,5
4289,811123,66,man,81,9
4290,470309,32,man,47,5
4291,515507,58,woman,51,6
4292,520719,72,man,52,6
4293,596216,4,woman,59,6
4294,560622,4,man,56,6
4295,600316,18,man,60,7
4296,251106,57,man,25,3
4297,286016,57,woman,28,3
4298,200418,33,man,20,3
4299,775915,50,woman,77,8
4300,776115,1,woman,77,8
4301,565503,14,woman,56,6
4302,445104,30,woman,44,5
4303,785305,21,woman,78,8
4304,455615,5,woman,45,5
4305,395621,40,woman,39,4
4306,401017,40,man,40,5
4307,770414,1,man,77,8
4308,705110,44,woman,70,8
4309,795426,39,woman,79,8
4310,255530,65,woman,25,3
4311,810412,59,man,81,9
4312,796020,72,woman,79,8
4313,685221,53,woman,68,7
4314,255524,58,woman,25,3
4315,595425,74,woman,59,6
4316,435826,1,woman,43,5
4317,786011,53,woman,78,8
4318,425911,43,woman,42,5
4319,461106,43,man,46,5
4320,586104,66,woman,58,6
4321,736018,19,woman,73,8
4322,701001,19,man,70,8
4323,240320,40,man,24,3
4324,185722,40,woman,18,2
4325,470719,55,man,47,5
4326,300920,1,man,30,4
4327,375823,1,woman,37,4
4328,765613,59,woman,76,8
4329,475518,64,woman,47,5
4330,210702,33,man,21,3
4331,590903,5,man,59,6
4332,360111,57,man,36,4
4333,580420,1,man,58,6
4334,545219,1,woman,54,6
4335,246225,54,woman,24,3
4336,695802,19,woman,69,7
4337,660421,48,man,66,7
4338,441025,30,man,44,5
4339,775915,59,woman,77,8
4340,495718,1,woman,49,5
4341,640501,76,man,64,7
4342,185407,63,woman,18,2
4343,295809,27,woman,29,3
4344,250615,54,man,25,3
4345,745929,18,woman,74,8
4346,735920,3,woman,73,8
4347,265620,54,woman,26,3
4348,785417,3,woman,78,8
4349,595822,1,woman,59,6
4350,660820,1,man,66,7
4352,710724,72,man,71,8
4353,795919,28,woman,79,8
4354,860813,28,man,86,9
4355,386229,1,woman,38,4
4358,421024,70,man,42,5
4359,500802,64,man,50,6
4360,655710,19,woman,65,7
4361,550504,46,man,55,6
4362,430916,50,man,43,5
4363,515701,50,woman,51,6
4364,771205,22,man,77,8
4365,610512,10,man,61,7
4367,820330,14,man,82,9
4368,776021,32,woman,77,8
4369,650615,53,man,65,7
4370,390628,59,man,39,4
4371,681212,32,man,68,7
4372,331011,3,man,33,4
4373,511220,51,man,51,6
4376,540305,70,man,54,6
4377,780131,48,man,78,8
4380,310513,1,man,31,4
4381,590125,56,man,59,6
4382,801020,18,man,80,9
4383,630801,21,man,63,7
4384,735112,10,woman,73,8
4385,726002,21,woman,72,8
4386,456227,53,woman,45,5
4387,460218,52,man,46,5
4388,365916,4,woman,36,4
4389,265701,10,woman,26,3
4390,725429,7,woman,72,8
4393,415911,1,woman,41,5
4394,756230,64,woman,75,8
4395,585516,36,woman,58,6
4396,746107,63,woman,74,8
4397,731126,63,man,73,8
4398,580723,77,man,58,6
4399,676120,61,woman,67,7
4400,595829,54,woman,59,6
4401,680720,8,man,68,7
4402,290411,23,man,29,3
4403,386019,36,woman,38,4
4404,515409,31,woman,51,6
4405,595417,47,woman,59,6
4406,541101,1,man,54,6
4407,750706,70,man,75,8
4408,230519,62,man,23,3
4409,285122,62,woman,28,3
4410,765112,24,woman,76,8
4411,500102,54,man,50,6
4412,526126,54,woman,52,6
4413,770504,74,man,77,8
4414,330619,50,man,33,4
4415,770709,4,man,77,8
4416,701225,67,man,70,8
4417,760424,1,man,76,8
4418,700519,28,man,70,8
4420,570506,55,man,57,6
4421,445627,1,woman,44,5
4422,435731,76,woman,43,5
4423,180524,27,man,18,2
4424,330506,21,man,33,4
4425,366015,21,woman,36,4
4426,695913,26,woman,69,7
4427,401103,30,man,40,5
4428,540309,38,man,54,6
4429,450402,64,man,45,5
4430,385627,64,woman,38,4
4431,300930,58,man,30,4
4432,645314,1,woman,64,7
4433,680222,1,man,68,7
4434,640329,64,man,64,7
4435,656030,64,woman,65,7
4436,200428,27,man,20,3
4437,616026,70,woman,61,7
4438,571204,70,man,57,6
4439,750325,70,man,75,8
4440,481226,33,man,48,5
4441,436007,33,woman,43,5
4442,215429,23,woman,21,3
4444,690328,77,man,69,7
4445,645414,77,woman,64,7
4446,506011,71,woman,50,6
4447,570816,71,man,57,6
4448,425502,72,woman,42,5
4449,491108,8,man,49,5
4450,495105,67,woman,49,5
4451,276019,50,woman,27,3
4452,245608,70,woman,24,3
4453,765529,61,woman,76,8
4454,760209,61,man,76,8
4455,760729,70,man,76,8
4456,361023,30,man,36,4
4457,430117,1,man,43,5
4458,506223,22,woman,50,6
4459,625521,1,woman,62,7
4460,570224,1,man,57,6
4461,575422,54,woman,57,6
4462,770913,1,man,77,8
4463,230817,76,man,23,3
4464,641119,53,man,64,7
4465,370602,74,man,37,4
4466,226007,75,woman,22,3
4467,446117,20,woman,44,5
4468,440504,20,man,44,5
4469,735228,8,woman,73,8
4471,755611,64,woman,75,8
4472,650725,74,man,65,7
4473,441227,1,man,44,5
4474,646209,3,woman,64,7
4476,270113,3,man,27,3
4477,570118,74,man,57,6
4478,525514,74,woman,52,6
4479,585724,2,woman,58,6
4480,630330,74,man,63,7
4481,750616,1,man,75,8
4482,790117,56,man,79,8
4483,665829,63,woman,66,7
4486,145614,36,woman,14,2
4487,740814,22,man,74,8
4488,715403,22,woman,71,8
4489,480324,76,man,48,5
4490,565218,76,woman,56,6
4491,775713,2,woman,77,8
4492,655908,16,woman,65,7
4493,471005,33,man,47,5
4494,521109,54,man,52,6
4495,790411,66,man,79,8
4496,710219,10,man,71,8
4497,645914,10,woman,64,7
4498,311228,31,man,31,4
4499,295928,31,woman,29,3
4500,240812,17,man,24,3
4501,475318,70,woman,47,5
4502,320110,21,man,32,4
4503,285528,21,woman,28,3
4504,656124,33,woman,65,7
4505,660706,33,man,66,7
4506,546130,11,woman,54,6
4507,700803,1,man,70,8
4508,211114,54,man,21,3
4509,205312,54,woman,20,3
4510,386228,34,woman,38,4
4511,455427,51,woman,45,5
4512,631019,1,man,63,7
4514,401225,65,man,40,5
4515,205928,59,woman,20,3
4516,615927,1,woman,61,7
4518,525404,39,woman,52,6
4519,516031,70,woman,51,6
4520,575628,1,woman,57,6
4521,430909,1,man,43,5
4522,506101,68,woman,50,6
4523,520309,68,man,52,6
4524,570714,77,man,57,6
4525,645717,77,woman,64,7
4526,705424,70,woman,70,8
4527,635204,1,woman,63,7
4528,220109,28,man,22,3
4529,760916,37,man,76,8
4530,845918,37,woman,84,9
4531,645625,64,woman,64,7
4532,531009,39,man,53,6
4533,800129,64,man,80,9
4534,541224,38,man,54,6
4535,316203,1,woman,31,4
4536,471014,41,man,47,5
4539,421212,55,man,42,5
4540,360116,69,man,36,4
4541,715302,32,woman,71,8
4542,540206,29,man,54,6
4543,411201,1,man,41,5
4544,555613,52,woman,55,6
4545,365120,3,woman,36,4
4546,515420,23,woman,51,6
4547,436230,9,woman,43,5
4548,580105,7,man,58,6
4549,206030,10,woman,20,3
4550,426017,72,woman,42,5
4551,240429,60,man,24,3
4552,195228,60,woman,19,2
4553,455223,1,woman,45,5
4554,370724,70,man,37,4
4555,600807,52,man,60,7
4556,700531,74,man,70,8
4557,326024,44,woman,32,4
4558,280927,44,man,28,3
4559,585309,35,woman,58,6
4560,631020,9,man,63,7
4561,685629,40,woman,68,7
4562,651011,25,man,65,7
4563,715725,10,woman,71,8
4564,750825,10,man,75,8
4565,480303,14,man,48,5
4567,370212,70,man,37,4
4568,820426,70,man,82,9
4569,715709,6,woman,71,8
4570,396103,1,woman,39,4
4571,671107,1,man,67,7
4572,365521,28,woman,36,4
4573,556012,5,woman,55,6
4574,666112,20,woman,66,7
4575,645920,36,woman,64,7
4576,580627,53,man,58,6
4577,495725,64,woman,49,5
4578,761227,15,man,76,8
4579,395701,74,woman,39,4
4580,446124,30,woman,44,5
4581,565616,1,woman,56,6
4582,181012,44,man,18,2
4583,415824,61,woman,41,5
4584,495624,7,woman,49,5
4585,485910,9,woman,48,5
4586,510813,9,man,51,6
4587,785506,36,woman,78,8
4588,766105,53,woman,76,8
4589,765915,2,woman,76,8
4590,360317,1,man,36,4
4591,330819,43,man,33,4
4592,555329,1,woman,55,6
4593,320703,72,man,32,4
4594,401125,1,man,40,5
4595,406129,1,woman,40,5
4596,735831,74,woman,73,8
4597,525519,1,woman,52,6
4598,415412,25,woman,41,5
4599,471205,25,man,47,5
4600,670313,70,man,67,7
4601,350402,1,man,35,4
4602,345404,1,woman,34,4
4603,465726,69,woman,46,5
4604,681002,67,man,68,7
4605,805909,18,woman,80,9
4606,371014,8,man,37,4
4607,766116,74,woman,76,8
4608,450118,41,man,45,5
4609,766219,7,woman,76,8
4610,665102,34,woman,66,7
4611,535510,1,woman,53,6
4612,605923,44,woman,60,7
4615,510731,56,man,51,6
4617,771220,45,man,77,8
4618,725327,45,woman,72,8
4619,415220,77,woman,41,5
4620,406101,54,woman,40,5
4621,460210,54,man,46,5
4622,725525,50,woman,72,8
4623,670509,68,man,67,7
4624,665524,48,woman,66,7
4625,670304,48,man,67,7
4626,476124,3,woman,47,5
4627,420324,1,man,42,5
4628,385531,1,woman,38,4
4629,230510,76,man,23,3
4630,155927,76,woman,15,2
4631,335401,8,woman,33,4
4632,280418,1,man,28,3
4633,806031,62,woman,80,9
4634,405309,67,woman,40,5
4635,360228,67,man,36,4
4636,770922,48,man,77,8
4637,690213,61,man,69,7
4638,685226,33,woman,68,7
4639,800516,20,man,80,9
4640,565507,75,woman,56,6
4641,580212,33,man,58,6
4642,605803,33,woman,60,7
4643,695721,1,woman,69,7
4644,310119,20,man,31,4
4647,780820,8,man,78,8
4648,640124,33,man,64,7
4649,285625,45,woman,28,3
4650,655715,54,woman,65,7
4651,790124,2,man,79,8
4652,620226,53,man,62,7
4653,466218,4,woman,46,5
4654,505215,2,woman,50,6
4655,471014,2,man,47,5
4656,420916,1,man,42,5
4657,410913,15,man,41,5
4658,351011,33,man,35,4
4659,595414,50,woman,59,6
4660,755706,60,woman,75,8
4661,445511,1,woman,44,5
4662,275210,1,woman,27,3
4663,421029,72,man,42,5
4664,210805,38,man,21,3
4665,265827,9,woman,26,3
4666,280612,9,man,28,3
4667,410426,25,man,41,5
4668,385625,25,woman,38,4
4670,685814,51,woman,68,7
4671,720727,51,man,72,8
4672,490828,44,man,49,5
4673,520816,69,man,52,6
4674,786227,59,woman,78,8
4675,751002,23,man,75,8
4677,215929,3,woman,21,3
4678,681206,21,man,68,7
4679,480131,20,man,48,5
4680,795524,72,woman,79,8
4681,496008,1,woman,49,5
4682,530811,1,man,53,6
4683,560802,51,man,56,6
4684,535305,1,woman,53,6
4685,640714,62,man,64,7
4686,440702,39,man,44,5
4687,476219,16,woman,47,5
4688,400911,16,man,40,5
4689,630426,50,man,63,7
4690,625826,66,woman,62,7
4691,640128,66,man,64,7
4692,555406,76,woman,55,6
4693,430302,42,man,43,5
4694,435415,42,woman,43,5
4695,251211,52,man,25,3
4696,335412,52,woman,33,4
4697,575925,27,woman,57,6
4698,630331,45,man,63,7
4699,636112,13,woman,63,7
4700,375615,70,woman,37,4
4701,410628,22,man,41,5
4704,555429,12,woman,55,6
4705,550912,1,man,55,6
4706,435711,58,woman,43,5
4707,401105,58,man,40,5
4708,500714,18,man,50,6
4709,780416,54,man,78,8
4710,615509,52,woman,61,7
4711,550723,52,man,55,6
4712,605606,37,woman,60,7
4713,186104,13,woman,18,2
4714,110820,13,man,11,2
4715,765812,15,woman,76,8
4716,335802,10,woman,33,4
4717,440809,32,man,44,5
4718,321122,2,man,32,4
4719,370218,23,man,37,4
4720,465506,33,woman,46,5
4721,565321,65,woman,56,6
4722,720128,8,man,72,8
4723,415206,1,woman,41,5
4724,736014,53,woman,73,8
4725,451117,34,man,45,5
4726,525704,34,woman,52,6
4727,706123,74,woman,70,8
4728,701031,74,man,70,8
4729,450707,18,man,45,5
4730,200504,68,man,20,3
4731,735211,52,woman,73,8
4732,180317,70,man,18,2
4733,550717,1,man,55,6
4734,250321,72,man,25,3
4735,226023,72,woman,22,3
4736,435528,56,woman,43,5
4737,815601,24,woman,81,9
4739,605308,37,woman,60,7
4740,770612,28,man,77,8
4741,295729,74,woman,29,3
4742,495413,61,woman,49,5
4743,560925,61,man,56,6
4744,291218,6,man,29,3
4745,485804,68,woman,48,5
4746,415720,39,woman,41,5
4747,225427,76,woman,22,3
4748,280126,76,man,28,3
4749,485119,57,woman,48,5
4750,620404,70,man,62,7
4751,730108,35,man,73,8
4752,391009,7,man,39,4
4753,345218,7,woman,34,4
4754,396228,27,woman,39,4
4755,545905,71,woman,54,6
4756,505108,22,woman,50,6
4757,451009,22,man,45,5
4758,735109,50,woman,73,8
4759,800221,50,man,80,9
4760,350327,70,man,35,4
4761,346128,70,woman,34,4
4762,715213,76,woman,71,8
4763,445223,77,woman,44,5
4764,791015,54,man,79,8
4765,350306,48,man,35,4
4766,670527,22,man,67,7
4767,185921,26,woman,18,2
4768,605403,1,woman,60,7
4769,235123,22,woman,23,3
4770,241213,22,man,24,3
4771,615107,64,woman,61,7
4772,505129,6,woman,50,6
4773,525613,33,woman,52,6
4774,510814,59,man,51,6
4775,485722,59,woman,48,5
4776,741222,1,man,74,8
4777,295623,64,woman,29,3
4778,220307,64,man,22,3
4779,780210,52,man,78,8
4780,725201,54,woman,72,8
4781,665815,9,woman,66,7
4782,661228,25,man,66,7
4783,786016,31,woman,78,8
4784,206208,42,woman,20,3
4785,211006,42,man,21,3
4786,380816,54,man,38,4
4787,620312,36,man,62,7
4788,805427,39,woman,80,9
4789,405926,24,woman,40,5
4790,460209,75,man,46,5
4791,360215,51,man,36,4
4792,575525,20,woman,57,6
4793,465215,55,woman,46,5
4794,456116,20,woman,45,5
4795,255918,74,woman,25,3
4796,280311,7,man,28,3
4797,405903,59,woman,40,5
4798,625102,37,woman,62,7
4799,465320,75,woman,46,5
4800,530814,75,man,53,6
4801,781125,23,man,78,8
4802,710706,75,man,71,8
4803,450807,45,man,45,5
4804,305207,51,woman,30,4
4805,355313,1,woman,35,4
4806,445201,19,woman,44,5
4807,481228,25,man,48,5
4808,816124,23,woman,81,9
4809,301101,19,man,30,4
4810,355126,19,woman,35,4
4811,715326,77,woman,71,8
4812,250626,1,man,25,3
4813,681025,43,man,68,7
4814,620228,54,man,62,7
4815,700917,15,man,70,8
4816,745304,15,woman,74,8
4817,690904,12,man,69,7
4818,320313,1,man,32,4
4819,640413,62,man,64,7
4820,695919,2,woman,69,7
4821,395608,35,woman,39,4
4822,451013,35,man,45,5
4823,820416,7,man,82,9
4824,400305,54,man,40,5
4826,776227,25,woman,77,8
4831,580814,27,man,58,6
4832,575109,56,woman,57,6
4833,715228,30,woman,71,8
4836,521231,49,man,52,6
4837,675313,56,woman,67,7
4853,390301,58,man,39,4
4861,776101,57,woman,77,8
4862,436123,1,woman,43,5
4863,745302,1,woman,74,8
4877,570219,45,man,57,6
4882,781221,36,man,78,8
4886,791209,23,man,79,8
4892,690308,26,man,69,7
4901,505508,72,woman,50,6
4904,615419,38,woman,61,7
4906,766019,64,woman,76,8
4907,740531,64,man,74,8
4915,630719,40,man,63,7
4916,390109,52,man,39,4
4918,680506,11,man,68,7
4919,515526,49,woman,51,6
4923,620702,66,man,62,7
4925,510618,45,man,51,6
4927,555316,72,woman,55,6
4928,760209,9,man,76,8
4929,430730,74,man,43,5
4930,810730,1,man,81,9
4937,606109,54,woman,60,7
4941,795225,60,woman,79,8
4942,590705,38,man,59,6
4944,820407,58,man,82,9
4949,821020,54,man,82,9
4956,461010,6,man,46,5
4959,790425,77,man,79,8
4961,820731,54,man,82,9
4968,380526,50,man,38,4
4969,685720,64,woman,68,7
4972,775713,70,woman,77,8
4974,625630,5,woman,62,7
4975,611021,5,man,61,7
4976,810118,36,man,81,9
4979,370628,7,man,37,4
4989,350904,28,man,35,4
4992,725714,55,woman,72,8
4993,735627,1,woman,73,8
4994,780621,1,man,78,8
5002,775717,65,woman,77,8
5010,505908,42,woman,50,6
5012,725922,27,woman,72,8
5013,800915,1,man,80,9
5016,465105,1,woman,46,5
5028,760410,28,man,76,8
5030,800115,1,man,80,9
5046,370822,1,man,37,4
5050,510119,62,man,51,6
5056,575204,67,woman,57,6
5067,755910,21,woman,75,8
5072,815324,1,woman,81,9
5081,616031,1,woman,61,7
5093,495412,55,woman,49,5
5107,476006,50,woman,47,5
5108,440522,50,man,44,5
5111,591212,50,man,59,6
5117,750321,52,man,75,8
5126,650403,43,man,65,7
5127,755405,33,woman,75,8
5128,631224,70,man,63,7
5132,671021,51,man,67,7
5133,595810,66,woman,59,6
5134,675719,58,woman,67,7
5137,790505,5,man,79,8
5138,745805,45,woman,74,8
5141,535519,54,woman,53,6
5143,730309,77,man,73,8
5144,665607,77,woman,66,7
5145,506031,26,woman,50,6
5149,621218,15,man,62,7
5152,755909,43,woman,75,8
5159,641202,39,man,64,7
5163,576028,43,woman,57,6
5164,711130,9,man,71,8
5171,565923,64,woman,56,6
5175,495918,63,woman,49,5
5180,431220,1,man,43,5
5189,615110,74,woman,61,7
5200,605423,33,woman,60,7
5201,540419,33,man,54,6
5203,455908,61,woman,45,5
5204,630122,47,man,63,7
5212,466012,72,woman,46,5
5213,801010,1,man,80,9
5214,760912,47,man,76,8
5215,736015,47,woman,73,8
5217,405716,74,woman,40,5
5223,775111,2,woman,77,8
5224,490724,29,man,49,5
5232,485406,74,woman,48,5
5233,671030,66,man,67,7
5236,780603,25,man,78,8
5237,770803,1,man,77,8
5240,400217,74,man,40,5
5241,780626,63,man,78,8
5243,700418,2,man,70,8
5245,425318,38,woman,42,5
5246,820515,70,man,82,9
5247,430414,47,man,43,5
5249,715105,5,woman,71,8
5253,466007,69,woman,46,5
5254,480916,69,man,48,5
5263,625227,1,woman,62,7
5273,590110,39,man,59,6
5275,500521,28,man,50,6
5277,686107,44,woman,68,7
5281,411224,73,man,41,5
5283,820310,17,man,82,9
5284,715924,51,woman,71,8
5287,710102,77,man,71,8
5308,745709,41,woman,74,8
5312,470108,71,man,47,5
5313,475116,71,woman,47,5
5318,680328,74,man,68,7
5319,645923,74,woman,64,7
5320,515407,17,woman,51,6
5321,500201,17,man,50,6
5322,565313,73,woman,56,6
5323,765217,14,woman,76,8
5325,705918,66,woman,70,8
5326,670812,66,man,67,7
5333,675529,39,woman,67,7
5334,351229,48,man,35,4
5337,610502,1,man,61,7
5338,665525,1,woman,66,7
5347,490331,41,man,49,5
5352,765818,40,woman,76,8
5353,675522,48,woman,67,7
5354,675105,30,woman,67,7
5358,420831,54,man,42,5
5362,391209,47,man,39,4
5364,640314,62,man,64,7
5365,715501,62,woman,71,8
5366,715920,60,woman,71,8
5367,790606,60,man,79,8
5374,471126,63,man,47,5
5376,700123,14,man,70,8
5379,780320,60,man,78,8
5384,350721,73,man,35,4
5385,740201,67,man,74,8
5389,680831,17,man,68,7
5392,555328,16,woman,55,6
5393,551203,4,man,55,6
5395,620601,45,man,62,7
5397,695730,72,woman,69,7
5398,670323,72,man,67,7
5399,726227,24,woman,72,8
5402,685529,30,woman,68,7
5404,765918,58,woman,76,8
5409,480325,15,man,48,5
5413,460410,33,man,46,5
5420,350719,61,man,35,4
5433,750924,50,man,75,8
5441,570125,18,man,57,6
5445,520916,69,man,52,6
5450,400828,8,man,40,5
5460,611001,63,man,61,7
5461,685920,9,woman,68,7
5462,630908,9,man,63,7
5468,445527,68,woman,44,5
5469,795302,63,woman,79,8
5472,560510,53,man,56,6
5473,685809,70,woman,68,7
5478,451027,33,man,45,5
5487,475917,56,woman,47,5
5517,640313,57,man,64,7
5521,735515,9,woman,73,8
5526,470319,27,man,47,5
5527,416128,27,woman,41,5
5530,530329,12,man,53,6
5531,790515,4,man,79,8
5539,350605,74,man,35,4
5563,760101,1,man,76,8
5565,666222,3,woman,66,7
5574,705912,9,woman,70,8
5579,510216,77,man,51,6
5580,525301,77,woman,52,6
5606,800806,4,man,80,9
5617,585801,56,woman,58,6
5618,535322,63,woman,53,6
5642,576104,70,woman,57,6
5684,555302,8,woman,55,6
5699,501008,73,man,50,6
5701,596122,2,woman,59,6
5704,756009,66,woman,75,8
5722,596007,64,woman,59,6
5727,530224,54,man,53,6
5736,530516,1,man,53,6
5753,480523,39,man,48,5
5760,480508,66,man,48,5
5761,415511,66,woman,41,5
5774,605115,46,woman,60,7
5775,550310,46,man,55,6
5788,620504,72,man,62,7
5801,796210,26,woman,79,8
5826,680909,15,man,68,7
5827,755128,15,woman,75,8
5858,520717,52,man,52,6
5859,455129,52,woman,45,5
5860,640422,47,man,64,7
5866,785403,67,woman,78,8
5873,795406,5,woman,79,8
5911,351003,14,man,35,4
5928,705910,42,woman,70,8
5965,510410,50,man,51,6
5977,790531,43,man,79,8
5978,445127,33,woman,44,5
6001,370501,60,man,37,4
6015,731121,54,man,73,8
6033,660527,1,man,66,7
6034,390815,20,man,39,4
6039,585703,1,woman,58,6
6040,630410,1,man,63,7
6042,631012,53,man,63,7
6052,490406,40,man,49,5
6067,505313,70,woman,50,6
6077,805430,54,woman,80,9
6112,586228,43,woman,58,6
6114,405215,66,woman,40,5
6115,536225,13,woman,53,6
6122,685216,6,woman,68,7
6144,566219,54,woman,56,6
6175,640517,72,man,64,7
6178,406015,1,woman,40,5
6183,631116,1,man,63,7
6185,485305,58,woman,48,5
6186,520527,58,man,52,6
6191,521224,74,man,52,6
6196,430309,68,man,43,5
6235,400404,5,man,40,5
6255,465101,54,woman,46,5
6256,410521,54,man,41,5
6257,425820,75,woman,42,5
6272,421010,1,man,42,5
6275,561230,13,man,56,6
6299,360809,1,man,36,4
6301,495308,55,woman,49,5
6317,575127,77,woman,57,6
6318,500305,77,man,50,6
6342,540604,8,man,54,6
6349,721203,72,man,72,8
6359,760706,64,man,76,8
6363,736020,4,woman,73,8
6366,660221,49,man,66,7
6367,700428,44,man,70,8
6383,700107,15,man,70,8
6391,520130,34,man,52,6
6408,560629,47,man,56,6
6417,500107,40,man,50,6
6422,600923,28,man,60,7
6452,420717,64,man,42,5
6468,440223,70,man,44,5
6469,530316,4,man,53,6
6473,405930,76,woman,40,5
6474,341130,76,man,34,4
6478,510520,3,man,51,6
6481,586224,1,woman,58,6
6485,625521,48,woman,62,7
6499,630201,44,man,63,7
6501,701104,1,man,70,8
6511,530807,47,man,53,6
6544,740804,66,man,74,8
6545,785909,66,woman,78,8
6546,635822,1,woman,63,7
6551,485812,24,woman,48,5
6552,550221,71,man,55,6
6567,786121,5,woman,78,8
6571,715324,72,woman,71,8
6604,480726,72,man,48,5
6610,540603,57,man,54,6
6616,530618,1,man,53,6
6619,436218,43,woman,43,5
6644,595906,1,woman,59,6
6691,421015,43,man,42,5
6698,525713,43,woman,52,6
6729,571227,15,man,57,6
6731,431126,13,man,43,5
6749,435929,9,woman,43,5
6750,460604,9,man,46,5
6753,620523,15,man,62,7
6764,440412,19,man,44,5
6789,790326,57,man,79,8
6798,485803,61,woman,48,5
6803,806207,5,woman,80,9
6804,810607,5,man,81,9
6827,690428,59,man,69,7
6829,636224,10,woman,63,7
6844,715905,53,woman,71,8
6886,425313,66,woman,42,5
6892,515322,1,woman,51,6
6893,440114,1,man,44,5
6895,710624,42,man,71,8
6906,490925,64,man,49,5
6922,395427,14,woman,39,4
6924,670823,17,man,67,7
6936,595227,52,woman,59,6
6944,700313,43,man,70,8
6946,705129,74,woman,70,8
6967,531217,44,man,53,6
6978,650405,38,man,65,7
6987,680129,1,man,68,7
7010,670630,70,man,67,7
7011,615414,70,woman,61,7
7043,400630,77,man,40,5
7065,715707,5,woman,71,8
7100,615923,30,woman,61,7
7102,675720,75,woman,67,7
7112,610624,76,man,61,7
7127,570929,3,man,57,6
7150,635916,45,woman,63,7
7166,640513,15,man,64,7
7186,445601,27,woman,44,5
7195,620911,50,man,62,7
7234,650804,28,man,65,7
7241,575906,57,woman,57,6
7286,705210,47,woman,70,8
7291,406202,77,woman,40,5
